"","Filename","Date","Hour","Foraging","Total_Events","Year","Month","Day"
"1203","Potomac 2017 06 02 POD2969 file01.CP941",2017-08-14,4,TRUE,14,"2017","08","14"
"1204","Potomac 2017 06 02 POD2969 file01.CP942",2017-08-14,10,FALSE,3,"2017","08","14"
"1205","Potomac 2017 06 02 POD2969 file01.CP943",2017-08-14,11,FALSE,2,"2017","08","14"
"1206","Potomac 2017 06 02 POD2969 file01.CP944",2017-08-14,12,FALSE,10,"2017","08","14"
"1207","Potomac 2017 06 02 POD2969 file01.CP945",2017-08-14,12,TRUE,4,"2017","08","14"
"1208","Potomac 2017 06 02 POD2969 file01.CP946",2017-08-14,18,FALSE,7,"2017","08","14"
"1209","Potomac 2017 06 02 POD2969 file01.CP947",2017-08-14,19,FALSE,3,"2017","08","14"
"1210","Potomac 2017 06 02 POD2969 file01.CP948",2017-08-14,19,TRUE,2,"2017","08","14"
"1211","Potomac 2017 06 02 POD2969 file01.CP949",2017-08-14,22,FALSE,11,"2017","08","14"
"1212","Potomac 2017 06 02 POD2969 file01.CP950",2017-08-14,22,TRUE,2,"2017","08","14"
"1213","Potomac 2017 06 02 POD2969 file01.CP951",2017-08-15,1,FALSE,13,"2017","08","15"
"1214","Potomac 2017 06 02 POD2969 file01.CP952",2017-08-15,1,TRUE,10,"2017","08","15"
"1215","Potomac 2017 06 02 POD2969 file01.CP953",2017-08-15,3,FALSE,4,"2017","08","15"
"1216","Potomac 2017 06 02 POD2969 file01.CP954",2017-08-15,4,FALSE,11,"2017","08","15"
"1217","Potomac 2017 06 02 POD2969 file01.CP955",2017-08-15,4,TRUE,6,"2017","08","15"
"1218","Potomac 2017 06 02 POD2969 file01.CP956",2017-08-15,5,FALSE,21,"2017","08","15"
"1219","Potomac 2017 06 02 POD2969 file01.CP957",2017-08-15,5,TRUE,9,"2017","08","15"
"1220","Potomac 2017 06 02 POD2969 file01.CP958",2017-08-15,6,FALSE,18,"2017","08","15"
"1221","Potomac 2017 06 02 POD2969 file01.CP959",2017-08-15,6,TRUE,21,"2017","08","15"
"1222","Potomac 2017 06 02 POD2969 file01.CP960",2017-08-15,10,FALSE,1,"2017","08","15"
"1223","Potomac 2017 06 02 POD2969 file01.CP961",2017-08-15,10,TRUE,4,"2017","08","15"
"1224","Potomac 2017 06 02 POD2969 file01.CP962",2017-08-15,11,FALSE,8,"2017","08","15"
"1225","Potomac 2017 06 02 POD2969 file01.CP963",2017-08-15,11,TRUE,9,"2017","08","15"
"1226","Potomac 2017 06 02 POD2969 file01.CP964",2017-08-15,14,FALSE,1,"2017","08","15"
"1227","Potomac 2017 06 02 POD2969 file01.CP965",2017-08-15,17,FALSE,1,"2017","08","15"
"1228","Potomac 2017 06 02 POD2969 file01.CP966",2017-08-16,9,FALSE,6,"2017","08","16"
"1229","Potomac 2017 06 02 POD2969 file01.CP967",2017-08-16,9,TRUE,29,"2017","08","16"
"1230","Potomac 2017 06 02 POD2969 file01.CP968",2017-08-16,11,FALSE,1,"2017","08","16"
"1231","Potomac 2017 06 02 POD2969 file01.CP969",2017-08-16,11,TRUE,4,"2017","08","16"
"1232","Potomac 2017 06 02 POD2969 file01.CP970",2017-08-16,13,FALSE,6,"2017","08","16"
"1233","Potomac 2017 06 02 POD2969 file01.CP971",2017-08-16,13,TRUE,11,"2017","08","16"
"1234","Potomac 2017 06 02 POD2969 file01.CP972",2017-08-16,14,FALSE,4,"2017","08","16"
"1235","Potomac 2017 06 02 POD2969 file01.CP973",2017-08-16,14,TRUE,30,"2017","08","16"
"1236","Potomac 2017 06 02 POD2969 file01.CP974",2017-08-17,5,FALSE,6,"2017","08","17"
"1237","Potomac 2017 06 02 POD2969 file01.CP975",2017-08-17,5,TRUE,5,"2017","08","17"
"1238","Potomac 2017 06 02 POD2969 file01.CP976",2017-08-17,6,FALSE,11,"2017","08","17"
"1239","Potomac 2017 06 02 POD2969 file01.CP977",2017-08-17,6,TRUE,5,"2017","08","17"
"1240","Potomac 2017 06 02 POD2969 file01.CP978",2017-08-17,7,FALSE,6,"2017","08","17"
"1241","Potomac 2017 06 02 POD2969 file01.CP979",2017-08-17,7,TRUE,4,"2017","08","17"
"1242","Potomac 2017 06 02 POD2969 file01.CP980",2017-08-17,8,FALSE,5,"2017","08","17"
"1243","Potomac 2017 06 02 POD2969 file01.CP981",2017-08-17,8,TRUE,5,"2017","08","17"
"1244","Potomac 2017 06 02 POD2969 file01.CP982",2017-08-17,9,FALSE,9,"2017","08","17"
"1245","Potomac 2017 06 02 POD2969 file01.CP983",2017-08-17,9,TRUE,1,"2017","08","17"
"1246","Potomac 2017 06 02 POD2969 file01.CP984",2017-08-17,14,FALSE,4,"2017","08","17"
"1247","Potomac 2017 06 02 POD2969 file01.CP985",2017-08-17,14,TRUE,21,"2017","08","17"
"1248","Potomac 2017 06 02 POD2969 file01.CP986",2017-08-18,10,FALSE,1,"2017","08","18"
"1249","Potomac 2017 06 02 POD2969 file01.CP987",2017-08-18,11,FALSE,6,"2017","08","18"
"1250","Potomac 2017 06 02 POD2969 file01.CP988",2017-08-18,12,FALSE,1,"2017","08","18"
"1251","Potomac 2017 06 02 POD2969 file01.CP989",2017-08-18,12,TRUE,2,"2017","08","18"
"1252","Potomac 2017 06 02 POD2969 file01.CP990",2017-08-18,13,FALSE,4,"2017","08","18"
"1253","Potomac 2017 06 02 POD2969 file01.CP991",2017-08-18,13,TRUE,1,"2017","08","18"
"1254","Potomac 2017 06 02 POD2969 file01.CP992",2017-08-18,15,FALSE,2,"2017","08","18"
"1255","Potomac 2017 06 02 POD2969 file01.CP993",2017-08-18,18,FALSE,2,"2017","08","18"
"1256","Potomac 2017 06 02 POD2969 file01.CP994",2017-08-18,19,FALSE,4,"2017","08","18"
"1257","Potomac 2017 06 02 POD2969 file01.CP995",2017-08-19,16,FALSE,9,"2017","08","19"
"1258","Potomac 2017 06 02 POD2969 file01.CP996",2017-08-19,16,TRUE,15,"2017","08","19"
"1259","Potomac 2017 06 02 POD2969 file01.CP997",2017-08-19,19,FALSE,1,"2017","08","19"
"1260","Potomac 2017 06 02 POD2969 file01.CP998",2017-08-19,22,FALSE,8,"2017","08","19"
"1261","Potomac 2017 06 02 POD2969 file01.CP999",2017-08-19,22,TRUE,9,"2017","08","19"
"1262","Potomac 2017 06 02 POD2969 file01.CP1000",2017-08-19,23,FALSE,9,"2017","08","19"
"1263","Potomac 2017 06 02 POD2969 file01.CP1001",2017-08-19,23,TRUE,10,"2017","08","19"
"1264","Potomac 2017 06 02 POD2969 file01.CP1002",2017-08-20,9,FALSE,7,"2017","08","20"
"1265","Potomac 2017 06 02 POD2969 file01.CP1003",2017-08-20,9,TRUE,2,"2017","08","20"
"1266","Potomac 2017 06 02 POD2969 file01.CP1004",2017-08-21,7,FALSE,5,"2017","08","21"
"1267","Potomac 2017 06 02 POD2969 file01.CP1005",2017-08-21,7,TRUE,1,"2017","08","21"
"1268","Potomac 2017 06 02 POD2969 file01.CP1006",2017-08-21,23,FALSE,9,"2017","08","21"
"1269","Potomac 2017 06 02 POD2969 file01.CP1007",2017-08-21,23,TRUE,15,"2017","08","21"
"1270","Potomac 2017 06 02 POD2969 file01.CP1008",2017-08-22,0,FALSE,2,"2017","08","22"
"1271","Potomac 2017 06 02 POD2969 file01.CP1009",2017-08-22,19,FALSE,4,"2017","08","22"
"1272","Potomac 2017 06 02 POD2969 file01.CP1010",2017-08-22,21,FALSE,9,"2017","08","22"
"1273","Potomac 2017 06 02 POD2969 file01.CP1011",2017-08-22,21,TRUE,1,"2017","08","22"
"1274","Potomac 2017 06 02 POD2969 file01.CP1012",2017-08-22,22,FALSE,8,"2017","08","22"
"1275","Potomac 2017 06 02 POD2969 file01.CP1013",2017-08-22,22,TRUE,10,"2017","08","22"
"1276","Potomac 2017 06 02 POD2969 file01.CP1014",2017-08-24,1,FALSE,2,"2017","08","24"
"1277","Potomac 2017 06 02 POD2969 file01.CP1015",2017-08-24,3,FALSE,1,"2017","08","24"
"1278","Potomac 2017 06 02 POD2969 file01.CP1016",2017-08-24,3,TRUE,3,"2017","08","24"
"1279","Potomac 2017 06 02 POD2969 file01.CP1017",2017-08-24,12,FALSE,2,"2017","08","24"
"1280","Potomac 2017 06 02 POD2969 file01.CP1018",2017-08-24,12,TRUE,1,"2017","08","24"
"1281","Potomac 2017 06 02 POD2969 file01.CP1019",2017-08-24,13,FALSE,3,"2017","08","24"
"1282","Potomac 2017 06 02 POD2969 file01.CP1020",2017-08-24,18,FALSE,1,"2017","08","24"
"1283","Potomac 2017 06 02 POD2969 file01.CP1021",2017-08-25,3,FALSE,14,"2017","08","25"
"1284","Potomac 2017 06 02 POD2969 file01.CP1022",2017-08-25,3,TRUE,1,"2017","08","25"
"1285","Potomac 2017 06 02 POD2969 file01.CP1023",2017-08-25,12,FALSE,2,"2017","08","25"
"1286","Potomac 2017 06 02 POD2969 file01.CP1024",2017-08-26,3,FALSE,4,"2017","08","26"
"1287","Potomac 2017 06 02 POD2969 file01.CP1025",2017-08-26,3,TRUE,3,"2017","08","26"
"1288","Potomac 2017 06 02 POD2969 file01.CP1026",2017-08-26,4,FALSE,3,"2017","08","26"
"1289","Potomac 2017 06 02 POD2969 file01.CP1027",2017-08-26,4,TRUE,5,"2017","08","26"
"1290","Potomac 2017 06 02 POD2969 file01.CP1028",2017-08-27,3,FALSE,3,"2017","08","27"
"1291","Potomac 2017 06 02 POD2969 file01.CP1029",2017-08-28,9,FALSE,2,"2017","08","28"
"1292","Potomac 2017 06 02 POD2969 file01.CP1030",2017-08-29,23,FALSE,3,"2017","08","29"
"1293","Potomac 2017 06 02 POD2969 file01.CP1031",2017-08-30,5,FALSE,9,"2017","08","30"
"1294","Potomac 2017 06 02 POD2969 file01.CP1032",2017-08-30,14,FALSE,2,"2017","08","30"
"1295","Potomac 2017 06 02 POD2969 file01.CP1033",2017-08-30,14,TRUE,3,"2017","08","30"
"1296","Potomac 2017 06 02 POD2969 file01.CP1034",2017-08-30,15,FALSE,9,"2017","08","30"
"1297","Potomac 2017 06 02 POD2969 file01.CP1035",2017-08-30,15,TRUE,3,"2017","08","30"
"1298","Potomac 2017 06 02 POD2969 file01.CP1036",2017-08-30,20,FALSE,10,"2017","08","30"
"1299","Potomac 2017 06 02 POD2969 file01.CP1037",2017-08-30,20,TRUE,5,"2017","08","30"
"1300","Potomac 2017 06 02 POD2969 file01.CP1038",2017-08-31,3,FALSE,6,"2017","08","31"
"1301","Potomac 2017 06 02 POD2969 file01.CP1039",2017-08-31,3,TRUE,1,"2017","08","31"
"1302","Potomac 2017 06 02 POD2969 file01.CP1040",2017-08-31,4,FALSE,4,"2017","08","31"
"1303","Potomac 2017 06 02 POD2969 file01.CP1041",2017-08-31,5,FALSE,12,"2017","08","31"
"1304","Potomac 2017 06 02 POD2969 file01.CP1042",2017-08-31,5,TRUE,5,"2017","08","31"
"1305","Potomac 2017 06 02 POD2969 file01.CP1043",2017-08-31,6,FALSE,3,"2017","08","31"
"1306","Potomac 2017 06 02 POD2969 file01.CP1044",2017-08-31,6,TRUE,2,"2017","08","31"
"1307","Potomac 2017 06 02 POD2969 file01.CP1045",2017-09-01,5,FALSE,1,"2017","09","01"
"1308","Potomac 2017 06 02 POD2969 file01.CP1046",2017-09-01,6,FALSE,1,"2017","09","01"
"1309","Potomac 2017 06 02 POD2969 file01.CP1047",2017-09-01,6,TRUE,1,"2017","09","01"
"1310","Potomac 2017 06 02 POD2969 file01.CP1048",2017-09-01,8,FALSE,2,"2017","09","01"
"1311","Potomac 2017 06 02 POD2969 file01.CP1049",2017-09-01,23,FALSE,1,"2017","09","01"
"1312","Potomac 2017 06 02 POD2969 file01.CP1050",2017-09-02,1,FALSE,11,"2017","09","02"
"1313","Potomac 2017 06 02 POD2969 file01.CP1051",2017-09-02,1,TRUE,2,"2017","09","02"
"1314","Potomac 2017 06 02 POD2969 file01.CP1052",2017-09-02,12,FALSE,2,"2017","09","02"
"1315","Potomac 2017 06 02 POD2969 file01.CP1053",2017-09-03,1,FALSE,3,"2017","09","03"
"1316","Potomac 2017 06 02 POD2969 file01.CP1054",2017-09-03,12,FALSE,1,"2017","09","03"
"1317","Potomac 2017 06 02 POD2969 file01.CP1055",2017-09-03,17,FALSE,1,"2017","09","03"
"1318","Potomac 2017 06 02 POD2969 file01.CP1056",2017-09-04,4,FALSE,1,"2017","09","04"
"1319","Potomac 2017 06 02 POD2969 file01.CP1057",2017-09-04,4,TRUE,6,"2017","09","04"
"1320","Potomac 2017 06 02 POD2969 file01.CP1058",2017-09-05,2,FALSE,8,"2017","09","05"
"1321","Potomac 2017 06 02 POD2969 file01.CP1059",2017-09-05,3,FALSE,6,"2017","09","05"
"1322","Potomac 2017 06 02 POD2969 file01.CP1060",2017-09-05,11,FALSE,6,"2017","09","05"
"1323","Potomac 2017 06 02 POD2969 file01.CP1061",2017-09-05,11,TRUE,4,"2017","09","05"
"1324","Potomac 2017 06 02 POD2969 file01.CP1062",2017-09-06,3,FALSE,5,"2017","09","06"
"1325","Potomac 2017 06 02 POD2969 file01.CP1063",2017-09-06,3,TRUE,3,"2017","09","06"
"1326","Potomac 2017 06 02 POD2969 file01.CP1064",2017-09-06,4,FALSE,3,"2017","09","06"
"1327","Potomac 2017 06 02 POD2969 file01.CP1065",2017-09-06,4,TRUE,1,"2017","09","06"
"1328","Potomac 2017 06 02 POD2969 file01.CP1066",2017-09-07,10,FALSE,2,"2017","09","07"
"1329","Potomac 2017 06 02 POD2969 file01.CP1067",2017-09-07,23,FALSE,7,"2017","09","07"
"1330","Potomac 2017 06 02 POD2969 file01.CP1068",2017-09-07,23,TRUE,7,"2017","09","07"
"1331","Potomac 2017 06 02 POD2969 file01.CP1069",2017-09-08,7,FALSE,1,"2017","09","08"
"1332","Potomac 2017 06 02 POD2969 file01.CP1070",2017-09-08,7,TRUE,5,"2017","09","08"
"1333","Potomac 2017 06 02 POD2969 file01.CP1071",2017-09-08,11,FALSE,2,"2017","09","08"
"1334","Potomac 2017 06 02 POD2969 file01.CP1072",2017-09-09,5,FALSE,1,"2017","09","09"
"1335","Potomac 2017 06 02 POD2969 file01.CP1073",2017-09-09,11,FALSE,2,"2017","09","09"
"1336","Potomac 2017 06 02 POD2969 file01.CP1074",2017-09-10,6,FALSE,1,"2017","09","10"
"1337","Potomac 2017 06 02 POD2969 file01.CP1075",2017-09-10,7,FALSE,1,"2017","09","10"
"1338","Potomac 2017 06 02 POD2969 file01.CP1076",2017-09-10,9,FALSE,2,"2017","09","10"
"1339","Potomac 2017 06 02 POD2969 file01.CP1077",2017-09-11,11,FALSE,5,"2017","09","11"
"1340","Potomac 2017 06 02 POD2969 file01.CP1078",2017-09-11,17,FALSE,1,"2017","09","11"
"1341","Potomac 2017 06 02 POD2969 file01.CP1079",2017-09-12,2,FALSE,3,"2017","09","12"
"1342","Potomac 2017 06 02 POD2969 file01.CP1080",2017-09-12,3,FALSE,3,"2017","09","12"
"1343","Potomac 2017 06 02 POD2969 file01.CP1081",2017-09-12,7,FALSE,1,"2017","09","12"
"1344","Potomac 2017 06 02 POD2969 file01.CP1082",2017-09-12,8,FALSE,6,"2017","09","12"
"1345","Potomac 2017 06 02 POD2969 file01.CP1083",2017-09-12,8,TRUE,5,"2017","09","12"
"1346","Potomac 2017 06 02 POD2969 file01.CP1084",2017-09-12,11,FALSE,3,"2017","09","12"
"1347","Potomac 2017 06 02 POD2969 file01.CP1085",2017-09-13,18,FALSE,11,"2017","09","13"
"1348","Potomac 2017 06 02 POD2969 file01.CP1086",2017-09-13,18,TRUE,5,"2017","09","13"
"1349","Potomac 2017 06 02 POD2969 file01.CP1087",2017-09-13,20,FALSE,10,"2017","09","13"
"1350","Potomac 2017 06 02 POD2969 file01.CP1088",2017-09-13,20,TRUE,1,"2017","09","13"
"1351","Potomac 2017 06 02 POD2969 file01.CP1089",2017-09-13,21,FALSE,4,"2017","09","13"
"1352","Potomac 2017 06 02 POD2969 file01.CP1090",2017-09-14,5,FALSE,6,"2017","09","14"
"1353","Potomac 2017 06 02 POD2969 file01.CP1091",2017-09-14,14,FALSE,4,"2017","09","14"
"1354","Potomac 2017 06 02 POD2969 file01.CP1092",2017-09-15,7,FALSE,2,"2017","09","15"
"1355","Potomac 2017 06 02 POD2969 file01.CP1093",2017-09-15,11,FALSE,18,"2017","09","15"
"1356","Potomac 2017 06 02 POD2969 file01.CP1094",2017-09-15,11,TRUE,14,"2017","09","15"
"1357","Potomac 2017 06 02 POD2969 file01.CP1095",2017-09-15,17,FALSE,5,"2017","09","15"
"1358","Potomac 2017 06 02 POD2969 file01.CP1096",2017-09-16,5,FALSE,16,"2017","09","16"
"1359","Potomac 2017 06 02 POD2969 file01.CP1097",2017-09-16,5,TRUE,10,"2017","09","16"
"1360","Potomac 2017 06 02 POD2969 file01.CP1098",2017-09-16,6,FALSE,2,"2017","09","16"
"1361","Potomac 2017 06 02 POD2969 file01.CP1099",2017-09-16,7,FALSE,5,"2017","09","16"
"1362","Potomac 2017 06 02 POD2969 file01.CP1100",2017-09-16,7,TRUE,1,"2017","09","16"
"1363","Potomac 2017 06 02 POD2969 file01.CP1101",2017-09-16,13,FALSE,2,"2017","09","16"
"1364","Potomac 2017 06 02 POD2969 file01.CP1102",2017-09-16,13,TRUE,1,"2017","09","16"
"1365","Potomac 2017 06 02 POD2969 file01.CP1103",2017-09-16,15,FALSE,9,"2017","09","16"
"1366","Potomac 2017 06 02 POD2969 file01.CP1104",2017-09-16,17,FALSE,2,"2017","09","16"
"1367","Potomac 2017 06 02 POD2969 file01.CP1105",2017-09-16,17,TRUE,1,"2017","09","16"
"1368","Potomac 2017 06 02 POD2969 file01.CP1106",2017-09-17,4,FALSE,11,"2017","09","17"
"1369","Potomac 2017 06 02 POD2969 file01.CP1107",2017-09-18,5,FALSE,2,"2017","09","18"
"1370","Potomac 2017 06 02 POD2969 file01.CP1108",2017-09-19,7,FALSE,1,"2017","09","19"
"1371","Potomac 2017 06 02 POD2969 file01.CP1109",2017-09-19,8,FALSE,4,"2017","09","19"
"1372","Potomac 2017 06 02 POD2969 file01.CP1110",2017-09-19,18,FALSE,1,"2017","09","19"
"1373","Potomac 2017 06 02 POD2969 file01.CP1111",2017-09-20,23,FALSE,7,"2017","09","20"
"1374","Potomac 2017 06 02 POD2969 file01.CP1112",2017-09-20,23,TRUE,2,"2017","09","20"
"1375","Potomac 2017 06 02 POD2969 file01.CP1113",2017-09-21,0,FALSE,13,"2017","09","21"
"1376","Potomac 2017 06 02 POD2969 file01.CP1114",2017-09-21,0,TRUE,4,"2017","09","21"
"1377","Potomac 2017 06 02 POD2969 file01.CP1115",2017-09-21,8,FALSE,3,"2017","09","21"
"1378","Potomac 2017 06 02 POD2969 file01.CP1116",2017-09-21,8,TRUE,12,"2017","09","21"
"1379","Potomac 2017 06 02 POD2969 file01.CP1117",2017-09-21,13,FALSE,1,"2017","09","21"
"1380","Potomac 2017 06 02 POD2969 file01.CP1118",2017-09-22,14,FALSE,6,"2017","09","22"
"1381","Potomac 2017 06 02 POD2969 file01.CP1119",2017-09-22,15,FALSE,7,"2017","09","22"
"1382","Potomac 2017 06 02 POD2969 file01.CP1120",2017-09-22,15,TRUE,1,"2017","09","22"
"1383","Potomac 2017 06 02 POD2969 file01.CP1121",2017-09-23,11,FALSE,2,"2017","09","23"
"1384","Potomac 2017 06 02 POD2969 file01.CP1122",2017-09-25,6,FALSE,1,"2017","09","25"
"1385","Potomac 2017 06 02 POD2969 file01.CP1123",2017-09-25,15,FALSE,2,"2017","09","25"
"1386","Potomac 2017 06 02 POD2969 file01.CP1124",2017-09-25,18,FALSE,1,"2017","09","25"
"1387","Potomac 2017 06 02 POD2969 file01.CP1125",2017-09-26,0,FALSE,3,"2017","09","26"
"1388","Potomac 2017 06 02 POD2969 file01.CP1126",2017-09-26,5,FALSE,1,"2017","09","26"
"1389","Potomac 2017 06 02 POD2969 file01.CP1127",2017-09-27,1,FALSE,10,"2017","09","27"
"1390","Potomac 2017 06 02 POD2969 file01.CP1128",2017-09-27,1,TRUE,2,"2017","09","27"
"1391","Potomac 2017 06 02 POD2969 file01.CP1129",2017-09-27,12,FALSE,1,"2017","09","27"
"1392","Potomac 2017 06 02 POD2969 file01.CP1130",2017-09-28,13,FALSE,2,"2017","09","28"
"1393","Potomac 2017 06 02 POD2969 file01.CP1131",2017-09-28,16,FALSE,1,"2017","09","28"
"1394","Potomac 2017 06 02 POD2969 file01.CP1132",2017-09-28,18,FALSE,3,"2017","09","28"
"1395","Potomac 2017 06 02 POD2969 file01.CP1133",2017-09-29,3,FALSE,3,"2017","09","29"
"1396","Potomac 2017 06 02 POD2969 file01.CP1134",2017-09-29,6,FALSE,5,"2017","09","29"
"1397","Potomac 2017 06 02 POD2969 file01.CP1135",2017-09-29,9,FALSE,11,"2017","09","29"
"1398","Potomac 2017 06 02 POD2969 file01.CP1136",2017-09-29,9,TRUE,11,"2017","09","29"
"1399","Potomac 2017 06 02 POD2969 file01.CP1137",2017-09-29,12,FALSE,1,"2017","09","29"
"1400","Potomac 2017 06 02 POD2969 file01.CP1138",2017-09-30,6,TRUE,2,"2017","09","30"
"1401","Potomac 2017 06 02 POD2969 file01.CP1139",2017-09-30,9,FALSE,6,"2017","09","30"
"1402","Potomac 2017 06 02 POD2969 file01.CP1140",2017-09-30,9,TRUE,3,"2017","09","30"
"1403","Potomac 2017 06 02 POD2969 file01.CP1141",2017-10-01,4,FALSE,5,"2017","10","01"
"1404","Potomac 2017 06 02 POD2969 file01.CP1142",2017-10-01,4,TRUE,1,"2017","10","01"
"1405","Potomac 2017 06 02 POD2969 file01.CP1143",2017-10-01,6,FALSE,1,"2017","10","01"
"1406","Potomac 2017 06 02 POD2969 file01.CP1144",2017-10-01,10,FALSE,11,"2017","10","01"
"1407","Potomac 2017 06 02 POD2969 file01.CP1145",2017-10-01,10,TRUE,1,"2017","10","01"
"1408","Potomac 2017 06 02 POD2969 file01.CP1146",2017-10-01,23,FALSE,8,"2017","10","01"
"1409","Potomac 2017 06 02 POD2969 file01.CP1147",2017-10-02,5,FALSE,3,"2017","10","02"
"1410","Potomac 2017 06 02 POD2969 file01.CP1148",2017-10-02,6,FALSE,7,"2017","10","02"
"1411","Potomac 2017 06 02 POD2969 file01.CP1149",2017-10-02,6,TRUE,1,"2017","10","02"
"1412","Potomac 2017 06 02 POD2969 file01.CP1150",2017-10-02,12,TRUE,1,"2017","10","02"
"1413","Potomac 2017 06 02 POD2969 file01.CP1151",2017-10-03,1,FALSE,4,"2017","10","03"
"1414","Potomac 2017 06 02 POD2969 file01.CP1152",2017-10-03,1,TRUE,1,"2017","10","03"
"1415","Potomac 2017 06 02 POD2969 file01.CP1153",2017-10-03,20,FALSE,1,"2017","10","03"
"1416","Potomac 2017 06 02 POD2969 file01.CP1154",2017-10-04,12,FALSE,10,"2017","10","04"
"1417","Potomac 2017 06 02 POD2969 file01.CP1155",2017-10-06,3,FALSE,11,"2017","10","06"
"1418","Potomac 2017 06 02 POD2969 file01.CP1156",2017-10-06,3,TRUE,4,"2017","10","06"
"1419","Potomac 2017 06 02 POD2969 file01.CP1157",2017-10-06,4,FALSE,10,"2017","10","06"
"1420","Potomac 2017 06 02 POD2969 file01.CP1158",2017-10-06,4,TRUE,6,"2017","10","06"
"1421","Potomac 2017 06 02 POD2969 file01.CP1159",2017-10-06,5,FALSE,7,"2017","10","06"
"1422","Potomac 2017 06 02 POD2969 file01.CP1160",2017-10-06,9,FALSE,3,"2017","10","06"
"1423","Potomac 2017 06 02 POD2969 file01.CP1161",2017-10-06,9,TRUE,1,"2017","10","06"
"1424","Potomac 2017 06 02 POD2969 file01.CP1162",2017-10-06,11,FALSE,1,"2017","10","06"
"1425","Potomac 2017 06 02 POD2969 file01.CP1163",2017-10-06,16,FALSE,4,"2017","10","06"
"1426","Potomac 2017 06 02 POD2969 file01.CP1164",2017-10-06,17,FALSE,1,"2017","10","06"
"1427","Potomac 2017 06 02 POD2969 file01.CP1165",2017-10-06,18,FALSE,3,"2017","10","06"
"1428","Potomac 2017 06 02 POD2969 file01.CP1166",2017-10-08,0,FALSE,1,"2017","10","08"
"1429","Potomac 2017 06 02 POD2969 file01.CP1167",2017-10-08,0,TRUE,3,"2017","10","08"
"1430","Potomac 2017 06 02 POD2969 file01.CP1168",2017-10-10,7,FALSE,3,"2017","10","10"
"1431","Potomac 2017 06 02 POD2969 file01.CP1169",2017-10-10,7,TRUE,1,"2017","10","10"
"1432","Potomac 2017 06 02 POD2969 file01.CP1170",2017-10-11,8,FALSE,2,"2017","10","11"
"1433","Potomac 2017 06 02 POD2969 file01.CP1171",2017-10-12,3,FALSE,4,"2017","10","12"
"1434","Potomac 2017 06 02 POD2969 file01.CP1172",2017-10-12,3,TRUE,2,"2017","10","12"
"1435","Potomac 2017 06 02 POD2969 file01.CP1173",2017-10-12,8,FALSE,2,"2017","10","12"
"1436","Potomac 2017 06 02 POD2969 file01.CP1174",2017-10-13,0,FALSE,10,"2017","10","13"
"1437","Potomac 2017 06 02 POD2969 file01.CP1175",2017-10-13,0,TRUE,3,"2017","10","13"
"1438","Potomac 2017 06 02 POD2969 file01.CP1176",2017-10-13,5,FALSE,4,"2017","10","13"
"1439","Potomac 2017 06 02 POD2969 file01.CP1177",2017-10-14,4,FALSE,4,"2017","10","14"
"1440","Potomac 2017 06 02 POD2969 file01.CP1178",2017-10-14,4,TRUE,5,"2017","10","14"
"1441","Potomac 2017 06 02 POD2969 file01.CP1179",2017-10-14,5,FALSE,5,"2017","10","14"
"1442","Potomac 2017 06 02 POD2969 file01.CP1180",2017-10-14,5,TRUE,4,"2017","10","14"
"1443","Potomac 2017 06 02 POD2969 file01.CP1181",2017-10-14,6,FALSE,1,"2017","10","14"
"1444","Potomac 2017 06 02 POD2969 file01.CP1182",2017-10-14,6,TRUE,1,"2017","10","14"
"1445","Potomac 2017 06 02 POD2969 file01.CP1183",2017-10-15,17,TRUE,1,"2017","10","15"
"1446","Potomac 2017 06 02 POD2969 file01.CP1184",2017-10-16,1,FALSE,33,"2017","10","16"
"1447","Potomac 2017 06 02 POD2969 file01.CP1185",2017-10-16,1,TRUE,7,"2017","10","16"
"1448","Potomac 2017 06 02 POD2969 file01.CP1186",2017-10-16,2,TRUE,1,"2017","10","16"
"1449","Potomac 2017 06 02 POD2969 file01.CP1187",2017-10-17,8,FALSE,1,"2017","10","17"
"1450","Potomac 2017 06 02 POD2969 file01.CP1188",2017-10-17,8,TRUE,1,"2017","10","17"
"1451","Potomac 2017 06 02 POD2969 file01.CP1189",2017-10-22,3,FALSE,1,"2017","10","22"
"1452","Potomac 2017 06 02 POD2969 file01.CP1190",2017-10-22,3,TRUE,1,"2017","10","22"
